"Level";"RoleAssignmentId";"RoleAssignmentScopeName";"CreatedBy";"CreatedOn";"MgId";"MgName";"MgParentId";"MgParentName";"SubscriptionId";"SubscriptionName";"Scope";"RoleClear";"RoleId";"RoleType";"RoleDataRelated";"AssignmentType";"AssignmentInheritFrom";"GroupMembersCount";"ObjectDisplayName";"ObjectSignInName";"ObjectId";"ObjectType";"TenOrMgOrSubOrRGOrRes";"RbacRelatedPolicyAssignmentClear";"RoleSecurityCustomRoleOwner";"RoleSecurityOwnerAssignmentSP"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/e5ac6b58-4f31-5956-9082-78d97ba2453e";"ESJH";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:49";"ESJH-decommissioned";"ESJH-decommissioned";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-AzActivity-Log";"n/a";"1691aa06-da2e-43f0-98f9-af12494603a9";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-azactivity-log (Deploy Diagnostic Settings for Activity Log to Log Analytics workspace)";"0";"1"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/e5ac6b58-4f31-5956-9082-78d97ba2453e";"ESJH";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:49";"ESJH-landingzones";"ESJH-landingzones";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-AzActivity-Log";"n/a";"1691aa06-da2e-43f0-98f9-af12494603a9";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-azactivity-log (Deploy Diagnostic Settings for Activity Log to Log Analytics workspace)";"0";"1"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/e5ac6b58-4f31-5956-9082-78d97ba2453e";"ESJH";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:49";"ESJH-platform";"ESJH-platform";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-AzActivity-Log";"n/a";"1691aa06-da2e-43f0-98f9-af12494603a9";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-azactivity-log (Deploy Diagnostic Settings for Activity Log to Log Analytics workspace)";"0";"1"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/e5ac6b58-4f31-5956-9082-78d97ba2453e";"ESJH";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:49";"ESJH-sandboxes";"ESJH-sandboxes";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-AzActivity-Log";"n/a";"1691aa06-da2e-43f0-98f9-af12494603a9";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-azactivity-log (Deploy Diagnostic Settings for Activity Log to Log Analytics workspace)";"0";"1"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/f8d8ca86-6fdf-4ad5-b801-5e1b3eba3171";"ESJH";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:55:50";"ESJH-decommissioned";"ESJH-decommissioned";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/f8d8ca86-6fdf-4ad5-b801-5e1b3eba3171";"ESJH";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:55:50";"ESJH-landingzones";"ESJH-landingzones";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/f8d8ca86-6fdf-4ad5-b801-5e1b3eba3171";"ESJH";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:55:50";"ESJH-platform";"ESJH-platform";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"2";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/f8d8ca86-6fdf-4ad5-b801-5e1b3eba3171";"ESJH";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:55:50";"ESJH-sandboxes";"ESJH-sandboxes";"ESJH";"ESJH";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/0c3ffd6f-942d-433d-8abd-2d0d7f4383e1";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:27:23";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited Tenant";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/0c3ffd6f-942d-433d-8abd-2d0d7f4383e1";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:27:23";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited Tenant";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/0c3ffd6f-942d-433d-8abd-2d0d7f4383e1";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:27:23";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited Tenant";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/0c3ffd6f-942d-433d-8abd-2d0d7f4383e1";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:27:23";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited Tenant";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/0c3ffd6f-942d-433d-8abd-2d0d7f4383e1";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:27:23";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited Tenant";"User Access Administrator";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/6c236776-529f-4132-b034-e399e1cd1a99";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:51:02";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited Tenant";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/6c236776-529f-4132-b034-e399e1cd1a99";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:51:02";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited Tenant";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/6c236776-529f-4132-b034-e399e1cd1a99";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:51:02";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited Tenant";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/6c236776-529f-4132-b034-e399e1cd1a99";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:51:02";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited Tenant";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Authorization/roleAssignments/6c236776-529f-4132-b034-e399e1cd1a99";"";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:51:02";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited Tenant";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Ten";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/2df03e9d-a1e3-41f5-a95e-efb2b4641f04";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-19 19:38:25";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"Jack Dalton";"JackDalton@AzGovViz.onmicrosoft.com";"c64d2776-a210-428f-b54f-a4a5dd7f8ef8";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/2df03e9d-a1e3-41f5-a95e-efb2b4641f04";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-19 19:38:25";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"Jack Dalton";"JackDalton@AzGovViz.onmicrosoft.com";"c64d2776-a210-428f-b54f-a4a5dd7f8ef8";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/2df03e9d-a1e3-41f5-a95e-efb2b4641f04";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-19 19:38:25";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"Jack Dalton";"JackDalton@AzGovViz.onmicrosoft.com";"c64d2776-a210-428f-b54f-a4a5dd7f8ef8";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/2df03e9d-a1e3-41f5-a95e-efb2b4641f04";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-19 19:38:25";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"Jack Dalton";"JackDalton@AzGovViz.onmicrosoft.com";"c64d2776-a210-428f-b54f-a4a5dd7f8ef8";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/2df03e9d-a1e3-41f5-a95e-efb2b4641f04";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-19 19:38:25";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"Jack Dalton";"JackDalton@AzGovViz.onmicrosoft.com";"c64d2776-a210-428f-b54f-a4a5dd7f8ef8";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/30e36b53-bc6c-412b-a026-96fe7527e27b";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-06 12:42:21";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"AzOps";"n/a";"c295384a-33d9-475e-abaf-d2fb0274299a";"SP App INT ";"Mg";"none";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/30e36b53-bc6c-412b-a026-96fe7527e27b";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-06 12:42:21";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"AzOps";"n/a";"c295384a-33d9-475e-abaf-d2fb0274299a";"SP App INT ";"Mg";"none";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/30e36b53-bc6c-412b-a026-96fe7527e27b";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-06 12:42:21";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"AzOps";"n/a";"c295384a-33d9-475e-abaf-d2fb0274299a";"SP App INT ";"Mg";"none";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/30e36b53-bc6c-412b-a026-96fe7527e27b";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-06 12:42:21";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"AzOps";"n/a";"c295384a-33d9-475e-abaf-d2fb0274299a";"SP App INT ";"Mg";"none";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/30e36b53-bc6c-412b-a026-96fe7527e27b";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-06 12:42:21";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"AzOps";"n/a";"c295384a-33d9-475e-abaf-d2fb0274299a";"SP App INT ";"Mg";"none";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/d7973c31-e58a-4af7-bbcb-a4bac69ba141";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-04-27 16:53:54";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"azgovvizwwcsecurity";"n/a";"e261446e-77d2-4cf5-a32a-0fbef8ee1333";"SP App INT ";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/d7973c31-e58a-4af7-bbcb-a4bac69ba141";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-04-27 16:53:54";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"azgovvizwwcsecurity";"n/a";"e261446e-77d2-4cf5-a32a-0fbef8ee1333";"SP App INT ";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/d7973c31-e58a-4af7-bbcb-a4bac69ba141";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-04-27 16:53:54";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"azgovvizwwcsecurity";"n/a";"e261446e-77d2-4cf5-a32a-0fbef8ee1333";"SP App INT ";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/d7973c31-e58a-4af7-bbcb-a4bac69ba141";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-04-27 16:53:54";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"azgovvizwwcsecurity";"n/a";"e261446e-77d2-4cf5-a32a-0fbef8ee1333";"SP App INT ";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/d7973c31-e58a-4af7-bbcb-a4bac69ba141";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-04-27 16:53:54";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"azgovvizwwcsecurity";"n/a";"e261446e-77d2-4cf5-a32a-0fbef8ee1333";"SP App INT ";"Mg";"none";"0";"0"
